_id,business_id,date,code,description
127,09FOOD-0036,20150224,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The filters of the hood has accumulation of grease. Contact cleaners to clean the filters. 2. The lower shelves of the work tables are unclean. Clean and sanitize. 2. The lower shelf of the hot holding unit is unclean. Clean and sanitize. 3. Unclean faucets at the 3compartment and prep sinks. Clean and sanitize.  4. Dusty fan shield in the walk-in cooler and the upright cold unit in front of the wok. Clean and sanitize. 5. The interior of the microwave and the 3door cold prep unit are unclean. Has food residue and debris. Clean and sanitize
128,09FOOD-0036,20150224,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap at the hand sinks in the kitchen. Provide immediately. 2. Unclean hand sink at the south end of the kitchen. Clean and sanitize.
129,09FOOD-0036,20150224,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floors behind the and under the wok and under the hot holding units also under the 3door cold prep unit have debris and food residue. Please sweep and clean floors.
130,09FOOD-0036,20150224,(38) LIGHTING: Provided as required; fixtures shielded.,Missing light shield in front of the walk-in cooler. Replace light shield
131,09FOOD-0036,20150224,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Jackets stored in the dry food storage area. Remove and store them in a designated area away from food
132,09FOOD-0036,20150224,(44) OTHER OPERATIONS: Cleaned; soiled linen properly stored.,Unclean/soiled linen stored on the food counters. Remove and store in a designated storage area or bin
133,09FOOD-0037,20140113,(2) FOOD: Original Container; properly labeled.,Bulk items in the dry storage are not labeled. Label containers with contents.
134,09FOOD-0037,20140113,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Scoops without handles in the bulk items. Provide scoops with handles are required. Please provide.
135,09FOOD-0037,20140113,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Broken gaskets at the reach-in unit 3. Reattach/replace gasket.
136,09FOOD-0037,20140113,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Unprotected cutleries at the front area. Cover, purchase pre-wrapped cutleries or provide a sneeze guard over the forks+knives."
137,09FOOD-0037,20140113,"(29) PLUMBING: Installed, maintained",Broken faucet at the mop sink. Contact Plumber for repairs.
138,09FOOD-0037,20140606,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",A leak the middle reach-in cold unit. Please contact Technician for repairs. 2. Rusty shelves in the walk-in cooler and a pan used to uphold one of them. Please vinyl-coat or replace them and provide a leg for the one in disrepair.
139,09FOOD-0037,20140606,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Damp clothes on the work tables. Please provide a sanitizer and store the wiping clothes in the sanitizer between uses.
140,09FOOD-0037,20140606,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Unclean gaskets at the reach-in cold units. Please clean and sanitize the gaskets
141,09FOOD-0037,20140606,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dust above the hand sink. Please clean the walls.
142,09FOOD-0037,20150130,(2) FOOD: Original Container; properly labeled.,Unlabeled bulk food items in the dry storage area. Label the contents of each container
143,09FOOD-0037,20150130,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","Broken gaskets at the 2prep units west of the food prep area. Reattach, replace or repair gaskets"
144,09FOOD-0037,20150130,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide
145,09FOOD-0037,20150130,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"The exterior of the fryers, hot holding units and the interior of the ice cream freezer and the 1st prep cold unit west of the facility are unclean-has food splatter and debris. Please clean and sanitize."
146,09FOOD-0037,20150130,"(29) PLUMBING: Installed, maintained",Missing tap at the mop sink. The prep sink leaks when turned on. Please contact Plumber for repairs
171,09FOOD-0043,20150428,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Please repair walk in door handle. Possible safety issue as well
147,09FOOD-0037,20150130,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Unclean floors under heavy equipment e.g fryers, ice cream freezer, racks etc. Please clean floors."
148,09FOOD-0037,20150130,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Paint peeling from the ceilings of the basement where the bag-in -a -box is stored. Please provide a ceiling finish that is light colored, smooth and easily cleanable"
149,09FOOD-0037,20150130,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Jackets stored in the dry food storage area. Please designate an area solely for the storage of these items.
150,09FOOD-0039,20140715,"(12) PERSONNEL: Hands washed; clean, good hygienic practices.",CRITICAL VIOLATION. Soap must be provided in employee bathroom in order to conduct proper hand washing.
151,09FOOD-0039,20150113,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Soup, cheese, and dressings are being held in the cooler under the front prep table at 49 F. An employee says it was placed in the cooler less than 4 hours ago. The food was moved to the walk in cooler to lower the internal temperature."
152,09FOOD-0039,20150113,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. The small cooler under the front prep table is holding product at 49 F. Do not store potentially hazardous food in the cooler until it has been repaired and can hold a temperature of 41 F or below.
153,09FOOD-0039,20150113,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No hand soap is provided to the employee bathroom. Maintain a supply of hand soap at hand sinks all times.
154,09FOOD-0041,20140225,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Observed dirty knife in knife rack. Please clean knives and clean knife rack.
155,09FOOD-0041,20140225,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Floors in main kitchen cook/prep area dirty, soiled and greasy. Thoroughly clean floors and mats removing grease and food remnants."
156,09FOOD-0041,20140225,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Food scraps observed on floor of walk in coolers. Please remove and clean floors.
157,09FOOD-0041,20150203,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Observed cut onions, veggies and bacon in walk in cooler uncovered. Please be sure all foods are properly covered during storage."
4296,15FOOD-0007,20160204,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.
158,09FOOD-0041,20150203,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Observed two right side seals of doors of reach in re fridge unit not functioning/sealing properly. Please repair.
159,09FOOD-0041,20150521,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Please keep cooler thermometer in conspicuous location at front of cooler.
160,09FOOD-0042,20140219,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed milk cartons stored on floor of walk in. Please store six inches off floor.
161,09FOOD-0042,20140219,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Please store wiping cloths in sanitizer solution when not in use.
162,09FOOD-0042,20141017,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Please use time (4hours) as temperature control with cut veggies if not refrigerating during perpetration. Cut veggies must be thrown out after 4 hours of their temperature reaching 40 degrees and above.
163,09FOOD-0042,20141017,"(12) PERSONNEL: Hands washed; clean, good hygienic practices.",CRITICAL VIOLATION.Hands must be washed between tasks. Observed employee handle money and not wash hands before food prep.
164,09FOOD-0042,20141017,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Please store wiping cloths in sanitation solution when not in use.
165,09FOOD-0042,20150203,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Observed Cut veggies using time as a public health control however no temperature log is being used. Instructed manager to use temperature log to keep track of time for potentially hazardous food.
166,09FOOD-0043,20140423,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed food containers in stand up containers and walk in stored on top of lettuce and other greens. Possible cross contamination. Please do not store food containers on top of other foods. Also. Store eggs on bottom shelf.
167,09FOOD-0043,20140423,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Please store ice dispensing utensil in ice or clean container. Observed it stored on soda machine drain boards.
168,09FOOD-0043,20140423,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Door handle on walk in cooler broken. Work order in to be fixed. Repair/replace.
169,09FOOD-0043,20140423,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wiping cloths are soiled. And not stored in sanitary solution Replace with clean cloths and soak in sanitizer.
